Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
Panic! At The Disco,Hallelujah,2015,40,2015-05-08,0,"Alternative Pop,Alternative,Alternative Rock,Pop-Punk,Punk Rock,Pop-Rock,Christian,Power Pop,Rock,Pop",0.011245098,0.532646048,0.882966273,1,0.192982564,0.615099141,4
Jennifer Lopez,I'm Into You,2011,41,2011-08-18,15,"Rap,Pop",0.018504829,0.548682703,0.7350782,0.727272727,0.217165518,0.709468773,4
Billy Currington,Pretty Good At Drinkin' Beer,2010,41,2010-09-16,20,"Country,Rock",0.43660398,0.751431844,0.661666135,0.454545455,0.359154799,0.579047821,4
Thomas Rhett,Get Me Some Of That,2014,41,2014-05-23,20,Country,0.074946681,0.499427262,0.861687414,0.545454545,0.242051573,0.776269749,4
Justin Bieber,Confident,2013,41,2013-12-27,3,"Reggae,R&;B,Rap,Canada,Pop",0.116562321,0.719358534,0.541440579,0.454545455,0.526733235,0.908811367,4
Eli Young Band,Drunk Last Night,2013,41,2013-12-20,20,"Country,Rock",0.053167488,0.475372279,0.851047984,0.636363636,0.236223241,0.569504825,4
Chamillionaire,Turn It Up,2006,41,2006-01-04,20,Pop,0.003903568,0.854524628,0.762740717,0.636363636,0.728430544,0.695684445,4
Luke Bryan,I See You,2015,41,2015-02-13,19,Country,0.085682903,0.623138603,0.81380998,0.545454545,0.501322939,0.720072103,4
Mandy Moore,Candy,1999,41,1999-10-25,20,Pop,0.167687187,0.807560137,0.843600383,0.636363636,0.319386452,0.639486799,4
Randy Houser,How Country Feels,2013,42,2013-02-08,20,"Country,Rock",0.038750276,0.647193585,0.832960953,0.636363636,0.346825872,0.781571413,4
Kanye West,Touch The Sky,2006,42,2006-03-22,9,"Rap,Producer",0.011654097,0.470790378,0.840408554,0.818181818,0.306323587,0.547237833,4
Brad Paisley,Water,2010,42,2010-07-22,19,Country,0.00503854,0.514318442,0.818065752,0.454545455,0.301112009,0.698865444,4
Nelly,Body On Me,2008,42,2008-10-02,15,Rap,0.145192246,0.528064147,0.61698053,0.636363636,0.809558465,0.79111441,4
Tim McGraw,Southern Girl,2013,42,2013-11-22,20,"Country,Rock",0.041613268,0.70790378,0.761676774,0.636363636,0.378206354,0.946983353,4
T.I.,About The Money,2014,42,2014-11-07,20,"Atlanta,Trap,Rap",0.025151062,0.804123711,0.634003617,0.818181818,0.328477418,0.566323826,4
Nelly,Hey Porsche,2013,42,2013-03-08,4,Rap,0.154394722,0.705612829,0.784019577,0.818181818,0.414890927,0.965009013,4
YoungBoy Never Broke Again,Overdose,2018,42,2018-06-02,9,Rap,0.229037026,0.797250859,0.839344611,0.909090909,0.254701213,0.673417453,4
Aaron Tippin,Kiss This,2000,42,2000-10-17,20,Pop,0.048055002,0.746849943,0.691456538,0.545454545,0.415088288,0.67235712,4
Pleasure P,Boyfriend #2,2009,42,2009-05-21,18,"R&;B,Rap",0.022390319,0.612829324,0.756357059,0.727272727,0.574741426,0.807019404,4
Foster The People,Sit Next To Me,2018,42,2018-07-21,20,"Adult Contemporary,Neo-Psychedelia,Adult Alternative,Pop-Rock,Rock,Indie,Indie Pop,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop",0.119629813,0.60137457,0.725502713,0.545454545,0.297911052,0.659633125,4
Wiz Khalifa,We Dem Boyz,2014,43,2014-08-01,20,"Trap,Hip-Hop,Memes,Rap",0.007042634,0.691867125,0.857431642,0.727272727,0.501440122,0.514367511,4
Britney Spears,Break The Ice,2008,43,2008-05-22,17,"R&;B,Electro,Pop",0.704498277,0.686139748,0.909564847,0.454545455,0.424419788,0.864277383,4
Jason Aldean,Lights Come On,2016,43,2016-04-23,19,Country,0.049997746,0.520045819,0.832960953,0.545454545,0.68671942,0.920475029,4
Cardi B,Bickenhead,2018,43,2018-04-21,2,"Bounce,Rap",0.157462214,0.883161512,0.806362379,0.636363636,0.661284453,0.924716361,4
Josh Turner,Would You Go With Me,2006,43,2006-10-18,20,"Country,Rock",0.132922279,0.563573883,0.859559528,0.545454545,0.457632032,0.743399427,4
Keith Urban,You Look Good In My Shirt,2008,44,2008-08-21,17,Country,0.007666358,0.618556701,0.860623471,0.636363636,0.420922788,0.840950058,4
Brett Eldredge,Beat Of The Music,2014,44,2014-06-20,20,Country,0.009179654,0.591065292,0.799978721,0.818181818,0.377965819,0.782631746,4
Koffee Brown,After Party,2001,44,2001-03-27,20,Pop,0.050304496,0.789232532,0.52760932,0.454545455,0.350088504,0.60025448,4
Craig David,Walking Away,2002,44,2002-07-16,20,"UK,R&;B",0.200407101,0.553264605,0.670177678,0.818181818,0.765497505,0.82716573,4
DNCE,Toothbrush,2016,44,2016-07-30,10,Pop,0.1247423,0.50744559,0.775508033,0.636363636,0.346986228,0.837769059,4
Dustin Lynch,Good Girl,2019,44,2019-01-19,15,"Pop,Country",0.163597198,0.684994273,0.680817108,0.636363636,0.196091008,0.698865444,4
P!nk,Funhouse,2009,44,2009-11-12,13,"Funk,Pop,Rock",0.005140789,0.777777778,0.860623471,1,0.340553476,0.846251723,4
Mary J. Blige,All That I Can Say,1999,44,1999-08-30,14,"Soul Pop,Pop,Soul,R&;B",0.0104271,0.632302405,0.71379934,0.818181818,0.291157587,0.509065847,4
Twista,Wetter,2009,44,2009-08-06,16,Rap,0.167687187,0.822451317,0.670177678,0.636363636,0.439450101,0.581168487,4
Hoobastank,Running Away,2002,44,2002-09-24,20,"Rock,Alternative Rock",0.001122375,0.567010309,0.79253112,0.818181818,0.317826063,0.539815502,4
Common,The Light,2000,44,2000-09-05,19,"Alternative,Hip-Hop,Rap",0.116562321,0.940435281,0.630811788,0.636363636,0.297941889,0.689322447,4
Brad Paisley,The World,2006,45,2006-07-26,20,"Country,Rock",0.308791816,0.381443299,0.947866794,0.363636364,0.789939496,0.896087371,4
Kelsea Ballerini,Love Me Like You Mean It,2015,45,2015-06-26,18,"Pop,Country",0.046214506,0.609392898,0.834024896,0.363636364,0.636626598,0.816562401,4
Phil Vassar,Carlene,2000,45,2000-04-25,20,Country,0.080161417,0.542955326,0.876582615,0.363636364,0.496512252,0.787933411,4
Thomas Rhett,Star Of The Show,2017,45,2017-02-11,19,Country,0.145192246,0.667812142,0.622300245,0.636363636,0.328502088,0.667055455,4
Midland,Drinkin' Problem,2017,45,2017-09-09,20,Country,0.05623498,0.583046964,0.752101287,0.818181818,0.328619271,0.621461139,4
Drake,Get It Together,2017,45,2017-04-08,2,"Afrobeats,South Africa,Dancehall,UK,R&;B,Canada,Rap",0.096623624,0.765177549,0.707415683,0.454545455,0.458205614,0.86321705,4
Craig Morgan,Redneck Yacht Club,2005,45,2005-10-12,19,Country,0.465233905,0.431844215,0.809554208,0.727272727,0.736386681,0.819743399,4
Taylor Swift,New Romantics,2016,46,2016-04-30,8,"New Wave,Synth-Pop,Pop",0.00473179,0.595647194,0.886158102,0.454545455,0.451698851,0.58222882,4
The Game,Let's Ride,2006,46,2006-11-29,5,Rap,0.172799674,0.87628866,0.726566656,0.454545455,0.276818039,0.836708727,4
Old Dominion,No Such Thing As A Broken Heart,2017,46,2017-09-16,19,Country,0.301634335,0.615120275,0.772316204,0.727272727,0.760273592,0.96394868,4
Brothers Osborne,Stay A Little Longer,2016,46,2016-02-05,20,Country,0.042329017,0.506300115,0.887222045,0.545454545,0.297701355,0.506945181,4
Roscoe Dash,All The Way Turnt Up,2010,46,2010-03-18,12,Rap,0.000813581,0.4604811,0.973401426,1,0.513799888,0.697805111,4
Brad Paisley,Beat This Summer,2013,46,2013-07-12,20,"Country,Rock",0.320039287,0.515463918,0.708479625,0.545454545,0.62490209,0.812321069,4
Meghan Trainor,No Excuses,2018,46,2018-03-17,12,"Blue-Eyed Soul,Funk-Pop,Electronic,Electro-Pop,Dance,Dance-Pop,Pop",0.022901568,0.817869416,0.640387275,0.545454545,0.408896071,0.51754851,4
Little Big Town,Boondocks,2006,46,2006-01-18,20,Country,0.215744561,0.340206186,0.770188318,0.818181818,0.242372286,0.699925777,4
Snoop Dogg,Signs,2005,46,2005-03-09,14,"West Coast,Funk,Pop,R&;B,Rap",0.031183796,0.940435281,0.691456538,0.636363636,0.396227928,0.614038808,4
Jordan Davis,Take It From Me,2019,46,2019-03-09,13,Country,0.0297523,0.557846506,0.889349931,0.909090909,0.316635726,0.593892482,4
One Direction,Kiss You,2013,46,2013-03-08,16,"Electro-Pop,Boy Band,Power Pop,UK,Pop",0.019016078,0.592210767,0.934035536,0.363636364,0.25455936,0.922595695,4
Canaan Smith,Love You Like That,2015,46,2015-07-24,20,Country,0.010938349,0.510882016,0.755293116,1,0.59542738,0.729615099,4
Katy Perry,Swish Swish,2017,46,2017-06-10,10,"Electro-Hop,Beef,Rap,Deep House,House,Pop",0.018811578,0.83161512,0.690392595,0.454545455,0.439351421,0.572685823,4
Colbie Caillat,Brighter Than The Sun,2012,47,2012-02-09,25,Rock,0.009731802,0.591065292,0.784019577,0.818181818,0.291496802,0.586470152,4
Rodney Atkins,Farmer's Daughter,2010,47,2010-11-04,21,Country,0.229037026,0.571592211,0.781891691,0.545454545,0.525838941,0.796416075,4
5 Seconds Of Summer,Don't Stop,2014,47,2014-05-30,3,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.002134647,0.524627721,0.958506224,0.727272727,0.624328508,0.908811367,4
Brett Young,Sleep Without You,2016,47,2016-12-10,18,Country,0.017277832,0.587628866,0.692520481,0.454545455,0.245622583,0.655391793,4
Eve,Who's That Girl?,2001,47,2001-03-13,18,Rap,0.016255335,0.75257732,0.855303756,0.545454545,0.294253696,0.542996501,4
Thomas Rhett,Unforgettable,2017,47,2017-09-30,20,"Pop Country,Country",0.030979296,0.627720504,0.738270029,0.636363636,0.501785505,0.840950058,4
Gwen Stefani,What You Waiting For?,2004,47,2004-11-24,20,"Funk,Alternative Dance,New Wave,Electro-Pop,Pop-Rock,Pop",0.052042741,0.644902635,0.948930737,0.454545455,0.538482413,0.738097763,4
Hannah Montana,If We Were A Movie,2006,47,2006-11-08,8,"Disney,Soundtrack,Pop",0.006654085,0.602520046,0.839344611,0.363636364,0.279500922,0.735977097,4
Kelly Clarkson,Love So Soft,2017,47,2017-11-18,13,"Soul,R&;B,Trap",0.005416864,0.796105384,0.558463666,1,0.501384614,0.766726752,4
Carrie Underwood,The Champion,2018,47,2018-01-27,3,"Country,Pop",0.083944657,0.630011455,0.8712629,0.545454545,0.26112163,0.503764182,4
Jon Pardi,Heartache On The Dance Floor,2017,47,2017-10-07,18,Country,0.057564227,0.553264605,0.827641238,0.818181818,0.414964937,0.61828014,4
Dierks Bentley,Lot Of Leavin' Left To Do,2005,47,2005-06-15,19,Country,0.001142825,0.532646048,0.874454729,1,0.427478892,0.697805111,4
Eric Paslay,Friday Night,2014,47,2014-02-07,20,Country,0.163597198,0.623138603,0.835088839,0.818181818,0.439690636,0.728554766,4
Old Dominion,Hotel Key,2018,48,2018-09-29,19,Country,0.155417219,0.738831615,0.862751357,1,0.328730287,0.985155339,4
Brett Eldredge,Lose My Mind,2015,48,2015-10-23,20,Country,0.021061072,0.649484536,0.743589744,0.545454545,0.322747766,0.836708727,4
Taylor Swift,Welcome To New York,2014,48,2014-11-07,2,"Synth-Pop,Pop",0.035580534,0.774341352,0.614852644,0.636363636,0.421083145,0.660693458,4
Nicki Minaj,Beez In The Trap,2012,48,2012-06-15,20,"Trap,Rap",0.023208317,0.802978236,0.772316204,0.818181818,0.624729399,0.687201781,4
Maluma,Felices Los 4,2017,48,2017-08-05,20,"Reggaeton,Latin Pop,Pop,Latin Music,En Espa\xc3\xb1ol",0.217789555,0.747995418,0.744653687,0.454545455,0.279445414,0.722192769,4
Kenny Chesney,Living In Fast Forward,2006,48,2006-03-15,17,"Country,Rock",0.02596906,0.659793814,0.905309075,0.818181818,0.420935124,0.930018026,4
Whitney Houston,How Will I Know,2012,49,2012-03-02,24,"Dance-Pop,R&;B",0.205519588,0.823596793,0.519097776,0.545454545,0.436489679,0.946983353,4
Tim McGraw,Southern Voice,2009,49,2009-12-17,18,"Country,Rock",0.045601008,0.592210767,0.873390786,0.818181818,0.390609292,0.766726752,4
Keith Urban,Somewhere In My Car,2014,49,2014-11-21,20,"Country,Rock",0.007359608,0.557846506,0.862751357,0.909090909,0.427497394,0.619340473,4
Lily Allen,Smile,2007,49,2007-02-21,16,"Adult Alternative,Indie Pop,UK,Reggae,Pop",0.001459799,0.594501718,0.620172359,0.454545455,0.288567217,0.740218429,4
Jamie Foxx,Just Like Me,2009,49,2009-01-01,18,"R&;B,Rap",0.154394722,0.735395189,0.698904139,1,0.631118978,0.748701092,4
Jordan Knight,Give It To You,1999,50,1999-07-12,20,Pop,0.056439479,0.821305842,0.637195446,0.636363636,0.531340393,0.655391793,4
Rascal Flatts,Me And My Gang,2006,50,2006-08-02,16,"Country,Rock",0.07924117,0.589919817,0.897861475,0.636363636,0.37021938,0.610857809,4
Luke Bryan,Move,2016,50,2016-11-19,14,Country,0.007349383,0.523482245,0.939355251,0.454545455,0.340849518,0.812321069,4
The Wanted,Chasing The Sun,2012,50,2012-08-24,15,"Pop,Electronic,Dance-Pop",0.247441978,0.59908362,0.719119055,0.636363636,0.489653939,0.68296045,4
6ix9ine,Billy,2018,50,2018-03-24,8,"Trap Metal,Metalrap,Trap,Rap Rock,Gangsta Rap,Hip-Hop,Nu-Metal,Screamo,Rap",0.178934658,0.745704467,0.696776253,0.363636364,0.255077434,0.783692079,4
Bruno Mars,Runaway Baby,2012,50,2012-03-02,0,"Rock,Pop",0.255621956,0.621993127,0.756357059,1,0.709983409,0.886544375,4
Old Dominion,Snapback,2016,50,2016-04-30,20,Country,0.311859308,0.657502864,0.784019577,0.454545455,0.322396216,0.676598452,4
Kenny Chesney,Ain't Back Yet,2010,50,2010-05-06,13,"Country,Rock",0.031490545,0.560137457,0.944674965,0.909090909,0.359197972,0.808079737,4
Maren Morris,My Church,2016,50,2016-04-16,20,"Gospel,Pop Country,Country",0.248464475,0.46277205,0.730822428,0.818181818,0.174301063,0.667055455,4
Eli Young Band,Love Ain't,2019,50,2019-05-25,11,Country,0.005784963,0.557846506,0.845728269,1,0.303992254,0.733856431,4
Rich Homie Quan,Type Of Way,2013,50,2013-09-27,20,"Producer,Rap",0.149282236,0.839633448,0.469092457,0.545454545,0.531377398,0.807019404,4
Weezer,Africa,2018,51,2018-09-22,15,"Memes,Alternative,Synth Rock,Adult Contemporary,Cover,Power Pop,Pop-Rock,Adult Alternative,Alternative Rock,Rock",0.209609577,0.482245132,0.77444409,0.727272727,0.267850425,0.599194147,4
Justin Moore,Til My Last Day,2012,51,2012-12-21,20,"Country,Rock",0.038545777,0.531500573,0.749973401,0.818181818,0.347066406,0.598133814,4
Maroon 5,If I Never See Your Face Again,2008,51,2008-07-24,20,"Remix,Electro-Pop,Electronic,Dance-Pop,Dance,Pop",0.004782915,0.744558992,0.771252261,0.545454545,0.353381975,0.932138692,4
Trace Adkins,Hot Mama,2004,51,2004-03-17,14,Country,0.010324851,0.510882016,0.834024896,0.636363636,0.352937911,0.779450748,4
Toby Keith,Stays In Mexico,2004,51,2004-10-13,15,Country,0.110427338,0.620847652,0.899989361,0.818181818,0.457983582,0.69038278,4
Regina Spektor,Fidelity,2007,51,2007-03-07,13,"Pop,Rock",0.531696231,0.927835052,0.491435259,0.454545455,0.273253196,0.686141448,4
Jon Pardi,Head Over Boots,2016,51,2016-08-13,24,Country,0.078014173,0.515463918,0.672305564,0.636363636,0.365673897,0.622521472,4
Good Charlotte,I Just Wanna Live,2005,51,2005-02-16,8,Rock,0.014721589,0.790378007,0.823385467,0.909090909,0.384330729,0.954405683,4
Eminem,Stan,2000,51,2000-11-28,15,"Hip-Hop,Hardcore Hip-Hop,SHADYXV,Horrorcore,Rap",0.209609577,0.620847652,0.830833067,0.727272727,0.193179926,0.643728131,4
Jason Derulo,Get Ugly,2016,52,2016-02-12,12,"Pop,R&;B",0.047237004,0.729667812,0.66698585,0.818181818,0.384534258,0.534513837,4
Jason Aldean,1994,2013,52,2013-05-03,11,"Rock,Country,Rap",0.187114636,0.555555556,0.766996489,1,0.685979314,0.833527728,4
Ingrid Michaelson,Girls Chase Boys,2014,52,2014-09-05,20,"Pop-Rock,Pop,Indie Pop",0.030672547,0.463917526,0.821257581,0.727272727,0.222753317,0.694624112,4
Devin Dawson,All On Me,2018,52,2018-03-31,20,"Pop,Country",0.143147252,0.596792669,0.651026705,0.454545455,0.199032929,0.6363058,4
Backstreet Boys,The Call,2001,52,2001-02-27,6,"Boy Band,Pop",0.119629813,0.667812142,0.870198957,0.909090909,0.342163206,0.75506309,4
Jason Michael Carroll,Livin' Our Love Song,2007,52,2007-12-05,17,Pop,0.293454357,0.429553265,0.849984041,0.636363636,0.618315149,0.810200403,4
Nelly,Flap Your Wings,2004,52,2004-09-29,11,"Hip-Hop,Rap",0.020958823,0.898052692,0.828705181,0.363636364,0.350988966,0.901389036,4
Mario,How Could You,2005,52,2005-05-11,17,"R&;B,Rap",0.047850502,0.836197022,0.451005426,1,0.452001061,0.750821758,4
6ix9ine,TIC TOC,2018,53,2018-12-15,3,"Trap,Motown,Rap",0.011756347,0.809851088,0.675497393,0.545454545,0.575487699,0.687201781,4
Gloriana,Wild At Heart,2009,53,2009-08-20,15,Country,0.018709329,0.538373425,0.854239813,0.636363636,0.303936746,0.781571413,4
Morgan Evans,Kiss Somebody,2018,53,2018-08-25,8,Country,0.139057262,0.523482245,0.668049793,0.545454545,0.248515163,0.526031174,4
Jonas Brothers,Hold On,2007,53,2007-08-29,7,"Pop,Pop-Rock,Rock",0.004077392,0.406643757,0.889349931,1,0.619493151,0.829286396,4
Randy Houser,Boots On,2009,53,2009-09-10,19,Country,0.039568274,0.687285223,0.884030216,0.727272727,0.390393428,0.896087371,4
Toby Keith,A Little Too Late,2006,53,2006-08-09,15,"Country,Rock",0.178934658,0.597938144,0.737206086,1,0.322143346,0.628883469,4
Fitz And The Tantrums,HandClap,2017,53,2017-02-11,20,"Adult Alternative,Alternative Dance,Electro-Pop,Indie Pop,Neo Soul,Alternative Pop,Alternative,Pop",0.006224636,0.59908362,0.829769124,0.727272727,0.562714708,0.721132436,4
Justin Moore,Point At You,2013,53,2013-09-27,19,"Country,Rock",0.012881094,0.587628866,0.796786892,0.636363636,0.415149964,0.898208037,4
Ed Sheeran,Galway Girl,2017,53,2017-03-25,5,"Folk,Ireland,Rap,Celtic,UK,Pop",0.07515118,0.585337915,0.872326843,0.818181818,0.315932626,0.79111441,4
Montgomery Gentry,Gone,2005,53,2005-04-27,20,Pop,0.017584582,0.611683849,0.898925418,0.636363636,0.433202376,0.579047821,4
Gucci Mane,Lemonade,2010,53,2010-04-08,12,"Atlanta,Trap,Rap",0.6574634,0.719358534,0.640387275,0.636363636,0.575672725,0.754002757,4
Montgomery Gentry,One In Every Crowd,2009,53,2009-06-11,17,Country,0.004322791,0.607101947,0.855303756,1,0.385039997,0.677658785,4
Kelis,Caught Out There,2000,54,2000-01-03,12,"Electronic,Pop,R&;B,Rap",0.05234949,0.841924399,0.675497393,0.636363636,0.273086673,0.940621355,4
Snoop Dogg,Let's Get Blown,2005,54,2005-02-16,11,"West Coast,R&;B,Funk,Rap",0.411041548,0.947308133,0.601021385,0.363636364,0.353295629,0.698865444,4
Brad Paisley,River Bank,2014,54,2014-08-22,18,Country,0.094987628,0.602520046,0.8712629,0.636363636,0.421305176,0.908811367,4
Obie Trice,Got Some Teeth,2003,54,2003-10-14,11,Rap,0.194272117,0.76975945,0.859559528,0.909090909,0.356342398,0.785812745,4
Jesse McCartney,Shake,2010,54,2010-12-02,12,R&;B,0.094885378,0.751431844,0.817001809,0.545454545,0.624784907,0.957586682,4
Three 6 Mafia,Doe Boy Fresh,2007,54,2007-04-18,10,Rap,0.268914421,0.786941581,0.598893499,0.363636364,0.639025774,0.758244089,4
Donell Jones,You Know That I Love You,2002,54,2002-05-28,20,R&;B,0.139057262,0.749140893,0.465900628,0.545454545,0.291632488,0.812321069,4
J. Cole,False Prophets,2016,54,2016-12-31,2,"Boom Bap,Rap",0.711655758,0.705612829,0.726566656,0.727272727,0.25649597,0.757183756,4
Blake Shelton,Gonna,2015,54,2015-12-25,18,"Country,Pop",0.027093807,0.634593356,0.882966273,0.363636364,0.600460099,0.968190012,4
The Ting Tings,Shut Up And Let Me Go,2008,55,2008-05-22,11,"Pop,Rock",0.011142849,0.8465063,0.926587935,0.636363636,0.365581384,0.903509702,4
Britney Spears,Criminal,2011,55,2011-11-17,6,Pop,0.049588747,0.667812142,0.721246941,0.636363636,0.365544379,0.716891104,4
Miranda Lambert,Little Red Wagon,2015,55,2015-03-27,11,Country,0.030365798,0.5395189,0.805298436,0.545454545,0.285946009,0.783692079,4
Trippie Redd,1400 / 999 Freestyle,2018,55,2018-11-24,3,"Emo Rap,Trap,Rap",0.008075357,0.815578465,0.54888818,0.545454545,0.575265667,0.565263493,4
Yankee Grey,All Things Considered,1999,55,1999-12-13,20,Pop,0.242329491,0.621993127,0.734014257,0.727272727,0.568321009,0.980914007,4
Michael Ray,Kiss You In The Morning,2015,55,2015-08-14,14,Country,0.007860632,0.508591065,0.907436961,1,0.637798432,0.871699714,4
Dixie Chicks,Some Days You Gotta Dance,2002,55,2002-03-05,19,"Blues Rock,Blues,Country",0.313904303,0.587628866,0.901053304,0.363636364,0.749424876,0.926837027,4
Vanessa Hudgens,Come Back To Me,2006,55,2006-12-06,19,Pop,0.000852436,0.615120275,0.863815299,0.454545455,0.24203307,0.715830771,4
Travis Tritt,Modern Day Bonnie And Clyde,2002,55,2002-05-14,11,Country,0.103269856,0.611683849,0.870198957,0.818181818,0.252924959,0.936380023,4
"Beanie Sigel, Freeway",Roc The Mic,2002,55,2002-04-09,19,Rap,0.103269856,0.870561283,0.634003617,1,0.286334565,0.956526349,4
Seether,Fake It,2008,56,2008-01-02,20,"Hard Rock,Rock",0.001439349,0.570446735,0.951058623,0.727272727,0.514126768,0.606616478,4
Daddy Yankee,Impacto,2007,56,2007-06-20,7,"Rap,Puerto Rico,Remix,Latin Urban,Latin Music,En Espa\xc3\xb1ol,Reggaeton",0.009087629,0.780068729,0.859559528,0.727272727,0.31946663,0.91729403,4
Pearl Jam,The Fixer,2009,56,2009-09-10,7,Rock,7.88141E-05,0.4604811,0.934035536,1,0.638476862,0.910932033,4
Gorillaz,Clint Eastwood,2001,57,2001-09-25,11,"British Rock,Piano,Rap Rock,Hip-Hop,Alternative,Alternative Rock,Rock,Trip-Hop,UK,Rap,Producer",0.005928112,0.798396334,0.654218534,1,0.501316771,0.926837027,4
Red Hot Chili Peppers,Can't Stop,2003,57,2003-03-18,20,Rock,0.01830033,0.578465063,0.938291308,0.818181818,0.263582482,0.890785707,4
Rick Ross,Push It,2006,57,2006-11-15,14,Rap,0.232104518,0.626575029,0.754229173,0.636363636,0.631285502,0.78051108,4
Tim McGraw,Truck Yeah,2012,57,2012-09-14,16,"Country,Rock",0.110427338,0.575028637,0.919140334,0.636363636,0.303912075,0.785812745,4
Easton Corbin,Lovin' You Is Fun,2012,57,2012-11-09,20,"Country,Rock",0.327196768,0.67583047,0.823385467,0.727272727,0.377700615,0.596013148,4
Montgomery Gentry,What Do Ya Think About That,2008,57,2008-01-23,20,Pop,0.051531492,0.548682703,0.786147462,0.636363636,0.668247615,0.710529106,4
Hannah Montana,Let's Get Crazy,2009,57,2009-04-09,3,"Disney,Soundtrack,Pop",0.003095795,0.695303551,0.911692733,0.636363636,0.470454363,0.811260736,4
Madonna,Give It 2 Me,2008,57,2008-05-15,0,"Dance-Pop,Pop",0.095396627,0.82932417,0.955314395,0.727272727,0.482925144,0.993638002,4
Luke Bryan,Light It Up,2017,57,2017-12-23,19,Country,0.13598977,0.567010309,0.927651878,0.545454545,0.501384614,0.745520093,4
Joe Diffie,It's Always Somethin',2000,57,2000-09-12,14,Pop,0.046214506,0.56930126,0.823385467,0.818181818,0.254756721,0.563142827,4
Kreayshawn,Gucci Gucci,2011,57,2011-09-15,10,"West Coast,Rap",0.168709684,0.686139748,0.923396106,0.909090909,0.177563695,0.918354363,4
Darius Rucker,For The First Time,2018,58,2018-06-02,10,Country,0.007543658,0.497136312,0.795722949,0.545454545,0.575419856,0.669176121,4
Billy Currington,Love Done Gone,2011,58,2011-09-08,15,"Country,Rock",0.122697305,0.638029782,0.70635174,0.727272727,0.482814129,0.816562401,4
Shania Twain,Come On Over,1999,58,1999-11-08,10,"Country,Rock",0.169732182,0.597938144,0.846792212,1,0.171334472,0.987276005,4
Jagged Edge,Goodbye,2001,58,2001-12-18,15,"R&;B,Pop",0.137012268,0.810996564,0.71379934,0.545454545,0.501310604,0.992577669,4
DJ Khaled,Take It To The Head,2012,58,2012-07-27,20,Rap,0.001490474,0.688430699,0.840408554,1,0.575173154,0.635245467,4
21 Savage,Can't Leave Without It,2019,58,2019-01-05,4,"Motown,Trap,Rap",0.11349483,0.869415808,0.569103096,0.545454545,0.513534683,0.70098611,4
Rebecca Black,Friday,2011,58,2011-04-07,6,"Memes,Pop",0.031388295,0.654066438,0.886158102,0.727272727,0.390319417,0.580108154,4
Drake,10 Bands,2015,58,2015-03-06,13,"Trap,Canada,Rap",0.270959416,0.815578465,0.744653687,1,0.766132763,0.904570035,4
Kendrick Lamar,King Kunta,2015,58,2015-04-24,11,"Producer,Funk,Funk Rock,G-Funk,Rap,West Coast",0.006020137,0.883161512,0.639323332,0.545454545,0.359820894,0.48149719,4
Disturbed,Prayer,2002,58,2002-11-19,20,"Alternative Metal,Heavy Metal,Rock",0.000654071,0.615120275,0.912756676,0.818181818,0.310776556,0.584349486,4
SHeDAISY,Don't Worry 'Bout A Thing,2005,59,2005-08-03,10,Pop,0.107359846,0.666666667,0.841472497,0.818181818,0.303967583,0.684020783,4
Nicki Minaj,Stupid Hoe,2012,59,2012-02-09,5,"Electro,Experimental,Hyphy,Bounce,Hip-Hop,Beef,Rap",0.0295478,0.877434135,0.823385467,0.636363636,0.316370522,0.725373767,4
Luke Bryan,All My Friends Say,2007,59,2007-09-26,13,Country,0.04488526,0.652920962,0.897861475,0.818181818,0.421354517,0.983034673,4
Chingy,Dem Jeans,2006,59,2006-12-06,9,Rap,0.162574701,0.855670103,0.901053304,0.636363636,0.22387581,0.761425087,4
Alicia Keys,How Come You Don't Call Me,2002,59,2002-04-30,9,"Soul Pop,Pop,Soul,R&;B",0.158484711,0.827033219,0.522289605,0.545454545,0.467765312,0.767787085,4
Trey Songz,I Need A Girl,2009,59,2009-07-02,16,R&;B,0.25050947,0.560137457,0.775508033,0.636363636,0.217837781,0.562082494,4
Rob Thomas,Someday,2010,59,2010-04-15,22,Pop,0.041715518,0.526918671,0.903181189,0.909090909,0.537964339,0.687201781,4
George Strait,River Of Love,2009,59,2009-04-02,20,"Country,Rock",0.617586005,0.413516609,0.806362379,0.636363636,0.188097867,0.92789736,4
Little Big Town,Little White Church,2010,59,2010-09-09,20,"Country,Rock",0.132922279,0.634593356,0.874454729,0.909090909,0.35960503,0.828226063,4
Tracy Byrd,Drinkin' Bone,2004,60,2004-01-20,16,Country,0.081081665,0.75257732,0.826577295,0.454545455,0.377515588,0.985155339,4
DMX,X Gon' Give It To Ya,2003,60,2003-04-01,16,"Hardcore Hip-Hop,Gangsta Rap,Hip-Hop,East Coast,Screen,Marvel,Soundtrack,Memes,Rap",0.013801342,0.742268041,0.896797532,0.909090909,0.285612962,0.676598452,4
Jennifer Lopez,Live It Up,2013,60,2013-06-07,6,"Electronic,Pop,R&;B",0.013392343,0.663230241,0.714863283,0.545454545,0.488944671,0.643728131,4
DMX,Who We Be,2001,60,2001-11-20,12,"Gangsta Rap,Rap",0.125764797,0.698739977,0.826577295,0.636363636,0.209838472,0.616159474,4
